date,store_id,sku_id,units_sold,revenue,unit_price,promotion
2025-02-26,ST08,SKU00947,30,445.26,14.84,0
2025-02-26,ST08,SKU00948,12,823.25,68.6,0
2025-02-26,ST09,SKU00949,15,267.35,17.82,0
2025-02-26,ST09,SKU00950,20,898.08,44.9,0
2025-02-26,ST10,SKU00951,25,399.18,15.97,0
2025-02-26,ST10,SKU00952,8,567.86,70.98,0
2025-02-27,ST01,SKU00953,30,238.23,7.94,0
2025-02-27,ST01,SKU00954,12,208.61,17.38,1
2025-02-27,ST02,SKU00955,15,172.85,11.52,0
2025-02-27,ST02,SKU00956,20,2201.13,110.06,0
2025-02-27,ST03,SKU00957,25,878.1,35.12,0
2025-02-27,ST03,SKU00958,8,140.49,17.56,0
2025-02-27,ST04,SKU00959,30,445.26,14.84,0
2025-02-27,ST04,SKU00960,12,823.25,68.6,0
2025-02-27,ST05,SKU00961,15,267.35,17.82,0
2025-02-27,ST05,SKU00962,20,898.08,44.9,0
2025-02-27,ST06,SKU00963,25,399.18,15.97,1
2025-02-27,ST06,SKU00964,8,567.86,70.98,0
2025-02-27,ST07,SKU00965,30,238.23,7.94,0
2025-02-27,ST07,SKU00966,12,208.61,17.38,0
2025-02-27,ST08,SKU00967,15,172.85,11.52,0
2025-02-27,ST08,SKU00968,20,2201.13,110.06,0
2025-02-27,ST09,SKU00969,25,878.1,35.12,0
2025-02-27,ST09,SKU00970,8,140.49,17.56,0
2025-02-27,ST10,SKU00971,30,445.26,14.84,0
2025-02-27,ST10,SKU00972,12,823.25,68.6,0
2025-02-28,ST01,SKU00973,15,267.35,17.82,0
2025-02-28,ST01,SKU00974,20,898.08,44.9,1
2025-02-28,ST02,SKU00975,25,399.18,15.97,0
2025-02-28,ST02,SKU00976,8,567.86,70.98,0
2025-02-28,ST03,SKU00977,30,238.23,7.94,0
2025-02-28,ST03,SKU00978,12,208.61,17.38,0
2025-02-28,ST04,SKU00979,15,172.85,11.52,0
2025-02-28,ST04,SKU00980,20,2201.13,110.06,0
2025-02-28,ST05,SKU00981,25,878.1,35.12,0
2025-02-28,ST05,SKU00982,8,140.49,17.56,0
2025-02-28,ST06,SKU00983,30,445.26,14.84,1
2025-02-28,ST06,SKU00984,12,823.25,68.6,0
2025-02-28,ST07,SKU00985,15,267.35,17.82,0
2025-02-28,ST07,SKU00986,20,898.08,44.9,0
2025-02-28,ST08,SKU00987,25,399.18,15.97,0
2025-02-28,ST08,SKU00988,8,567.86,70.98,0
2025-02-28,ST09,SKU00989,30,238.23,7.94,0
2025-02-28,ST09,SKU00990,12,208.61,17.38,0
2025-02-28,ST10,SKU00991,15,172.85,11.52,0
2025-02-28,ST10,SKU00992,20,2201.13,110.06,0
2025-03-01,ST01,SKU00993,25,878.1,35.12,0
2025-03-01,ST01,SKU00994,8,140.49,17.56,1
2025-03-01,ST02,SKU00995,30,445.26,14.84,0
2025-03-01,ST02,SKU00996,12,823.25,68.6,0
2025-03-01,ST03,SKU00997,15,267.35,17.82,0
2025-03-01,ST03,SKU00998,20,898.08,44.9,0
2025-03-01,ST04,SKU00999,25,399.18,15.97,0
2025-03-01,ST04,SKU01000,8,567.86,70.98,0
2025-03-01,ST05,SKU01001,30,238.23,7.94,0
2025-03-01,ST05,SKU01002,12,208.61,17.38,0
2025-03-01,ST06,SKU01003,15,172.85,11.52,1
2025-03-01,ST06,SKU01004,20,2201.13,110.06,0
2025-03-01,ST07,SKU01005,25,878.1,35.12,0
2025-03-01,ST07,SKU01006,8,140.49,17.56,0
2025-03-01,ST08,SKU01007,30,445.26,14.84,0
2025-03-01,ST08,SKU01008,12,823.25,68.6,0
2025-03-01,ST09,SKU01009,15,267.35,17.82,0
2025-03-01,ST09,SKU01010,20,898.08,44.9,0
2025-03-01,ST10,SKU01011,25,399.18,15.97,0
2025-03-01,ST10,SKU01012,8,567.86,70.98,0
2025-03-02,ST01,SKU01013,30,238.23,7.94,0
2025-03-02,ST01,SKU01014,12,208.61,17.38,1
2025-03-02,ST02,SKU01015,15,172.85,11.52,0
2025-03-02,ST02,SKU01016,20,2201.13,110.06,0
2025-03-02,ST03,SKU01017,25,878.1,35.12,0
2025-03-02,ST03,SKU01018,8,140.49,17.56,0
2025-03-02,ST04,SKU01019,30,445.26,14.84,0
2025-03-02,ST04,SKU01020,12,823.25,68.6,0
2025-03-02,ST05,SKU01021,15,267.35,17.82,0
2025-03-02,ST05,SKU01022,20,898.08,44.9,0
2025-03-02,ST06,SKU01023,25,399.18,15.97,1
2025-03-02,ST06,SKU01024,8,567.86,70.98,0
2025-03-02,ST07,SKU01025,30,238.23,7.94,0
2025-03-02,ST07,SKU01026,12,208.61,17.38,0
2025-03-02,ST08,SKU01027,15,172.85,11.52,0
2025-03-02,ST08,SKU01028,20,2201.13,110.06,0
2025-03-02,ST09,SKU01029,25,878.1,35.12,0
2025-03-02,ST09,SKU01030,8,140.49,17.56,0
2025-03-02,ST10,SKU01031,30,445.26,14.84,0
2025-03-02,ST10,SKU01032,12,823.25,68.6,0
2025-03-03,ST01,SKU01033,15,267.35,17.82,0
2025-03-03,ST01,SKU01034,20,898.08,44.9,1
2025-03-03,ST02,SKU01035,25,399.18,15.97,0
2025-03-03,ST02,SKU01036,8,567.86,70.98,0
2025-03-03,ST03,SKU01037,30,238.23,7.94,0
2025-03-03,ST03,SKU01038,12,208.61,17.38,0
2025-03-03,ST04,SKU01039,15,172.85,11.52,0
2025-03-03,ST04,SKU01040,20,2201.13,110.06,0
2025-03-03,ST05,SKU01041,25,878.1,35.12,0
2025-03-03,ST05,SKU01042,8,140.49,17.56,0
2025-03-03,ST06,SKU01043,30,445.26,14.84,1
2025-03-03,ST06,SKU01044,12,823.25,68.6,0
2025-03-03,ST07,SKU01045,15,267.35,17.82,0
2025-03-03,ST07,SKU01046,20,898.08,44.9,0
2025-03-03,ST08,SKU01047,25,399.18,15.97,0
2025-03-03,ST08,SKU01048,8,567.86,70.98,0
2025-03-03,ST09,SKU01049,30,238.23,7.94,0
2025-03-03,ST09,SKU01050,12,208.61,17.38,0
2025-03-03,ST10,SKU01051,15,172.85,11.52,0
2025-03-03,ST10,SKU01052,20,2201.13,110.06,0
2025-03-04,ST01,SKU01053,25,878.1,35.12,0
2025-03-04,ST01,SKU01054,8,140.49,17.56,1
2025-03-04,ST02,SKU01055,30,445.26,14.84,0
2025-03-04,ST02,SKU01056,12,823.25,68.6,0
2025-03-04,ST03,SKU01057,15,267.35,17.82,0
2025-03-04,ST03,SKU01058,20,898.08,44.9,0
2025-03-04,ST04,SKU01059,25,399.18,15.97,0
2025-03-04,ST04,SKU01060,8,567.86,70.98,0
2025-03-04,ST05,SKU01061,30,238.23,7.94,0
2025-03-04,ST05,SKU01062,12,208.61,17.38,0
2025-03-04,ST06,SKU01063,15,172.85,11.52,1
2025-03-04,ST06,SKU01064,20,2201.13,110.06,0
2025-03-04,ST07,SKU01065,25,878.1,35.12,0
2025-03-04,ST07,SKU01066,8,140.49,17.56,0
2025-03-04,ST08,SKU01067,30,445.26,14.84,0
2025-03-04,ST08,SKU01068,12,823.25,68.6,0
2025-03-04,ST09,SKU01069,15,267.35,17.82,0
2025-03-04,ST09,SKU01070,20,898.08,44.9,0
2025-03-04,ST10,SKU01071,25,399.18,15.97,0
2025-03-04,ST10,SKU01072,8,567.86,70.98,0
2025-03-05,ST01,SKU01073,30,238.23,7.94,0
2025-03-05,ST01,SKU01074,12,208.61,17.38,1
2025-03-05,ST02,SKU01075,15,172.85,11.52,0
2025-03-05,ST02,SKU01076,20,2201.13,110.06,0
2025-03-05,ST03,SKU01077,25,878.1,35.12,0
2025-03-05,ST03,SKU01078,8,140.49,17.56,0
2025-03-05,ST04,SKU01079,30,445.26,14.84,0
2025-03-05,ST04,SKU01080,12,823.25,68.6,0
2025-03-05,ST05,SKU01081,15,267.35,17.82,0
2025-03-05,ST05,SKU01082,20,898.08,44.9,0
2025-03-05,ST06,SKU01083,25,399.18,15.97,1
2025-03-05,ST06,SKU01084,8,567.86,70.98,0
2025-03-05,ST07,SKU01085,30,238.23,7.94,0
2025-03-05,ST07,SKU01086,12,208.61,17.38,0
2025-03-05,ST08,SKU01087,15,172.85,11.52,0
2025-03-05,ST08,SKU01088,20,2201.13,110.06,0
2025-03-05,ST09,SKU01089,25,878.1,35.12,0
2025-03-05,ST09,SKU01090,8,140.49,17.56,0
2025-03-05,ST10,SKU01091,30,445.26,14.84,0
2025-03-05,ST10,SKU01092,12,823.25,68.6,0
2025-03-06,ST01,SKU01093,15,267.35,17.82,0
2025-03-06,ST01,SKU01094,20,898.08,44.9,1
2025-03-06,ST02,SKU01095,25,399.18,15.97,0
2025-03-06,ST02,SKU01096,8,567.86,70.98,0
2025-03-06,ST03,SKU01097,30,238.23,7.94,0
2025-03-06,ST03,SKU01098,12,208.61,17.38,0
2025-03-06,ST04,SKU01099,15,172.85,11.52,0
2025-03-06,ST04,SKU01100,20,2201.13,110.06,0
2025-03-06,ST05,SKU01101,25,878.1,35.12,0
2025-03-06,ST05,SKU01102,8,140.49,17.56,0
2025-03-06,ST06,SKU01103,30,445.26,14.84,1
2025-03-06,ST06,SKU01104,12,823.25,68.6,0
2025-03-06,ST07,SKU01105,15,267.35,17.82,0
2025-03-06,ST07,SKU01106,20,898.08,44.9,0
2025-03-06,ST08,SKU01107,25,399.18,15.97,0
2025-03-06,ST08,SKU01108,8,567.86,70.98,0
2025-03-06,ST09,SKU01109,30,238.23,7.94,0
2025-03-06,ST09,SKU01110,12,208.61,17.38,0
2025-03-06,ST10,SKU01111,15,172.85,11.52,0
2025-03-06,ST10,SKU01112,20,2201.13,110.06,0
2025-03-07,ST01,SKU01113,25,878.1,35.12,0
2025-03-07,ST01,SKU01114,8,140.49,17.56,1
2025-03-07,ST02,SKU01115,30,445.26,14.84,0
2025-03-07,ST02,SKU01116,12,823.25,68.6,0
2025-03-07,ST03,SKU01117,15,267.35,17.82,0
2025-03-07,ST03,SKU01118,20,898.08,44.9,0
2025-03-07,ST04,SKU01119,25,399.18,15.97,0
2025-03-07,ST04,SKU01120,8,567.86,70.98,0
2025-03-07,ST05,SKU01121,30,238.23,7.94,0
2025-03-07,ST05,SKU01122,12,208.61,17.38,0
2025-03-07,ST06,SKU01123,15,172.85,11.52,1
2025-03-07,ST06,SKU01124,20,2201.13,110.06,0
2025-03-07,ST07,SKU01125,25,878.1,35.12,0
2025-03-07,ST07,SKU01126,8,140.49,17.56,0
2025-03-07,ST08,SKU01127,30,445.26,14.84,0
2025-03-07,ST08,SKU01128,12,823.25,68.6,0
2025-03-07,ST09,SKU01129,15,267.35,17.82,0
2025-03-07,ST09,SKU01130,20,898.08,44.9,0
2025-03-07,ST10,SKU01131,25,399.18,15.97,0
2025-03-07,ST10,SKU01132,8,567.86,70.98,0
2025-03-08,ST01,SKU01133,30,238.23,7.94,0
2025-03-08,ST01,SKU01134,12,208.61,17.38,1
2025-03-08,ST02,SKU01135,15,172.85,11.52,0
2025-03-08,ST02,SKU01136,20,2201.13,110.06,0
2025-03-08,ST03,SKU01137,25,878.1,35.12,0
2025-03-08,ST03,SKU01138,8,140.49,17.56,0
2025-03-08,ST04,SKU01139,30,445.26,14.84,0
2025-03-08,ST04,SKU01140,12,823.25,68.6,0
2025-03-08,ST05,SKU01141,15,267.35,17.82,0
2025-03-08,ST05,SKU01142,20,898.08,44.9,0
2025-03-08,ST06,SKU01143,25,399.18,15.97,1
2025-03-08,ST06,SKU01144,8,567.86,70.98,0
2025-03-08,ST07,SKU01145,30,238.23,7.94,0
2025-03-08,ST07,SKU01146,12,208.61,17.38,0
2025-03-08,ST08,SKU01147,15,172.85,11.52,0
2025-03-08,ST08,SKU01148,20,2201.13,110.06,0
2025-03-08,ST09,SKU01149,25,878.1,35.12,0
2025-03-08,ST09,SKU01150,8,140.49,17.56,0
2025-03-08,ST10,SKU01151,30,445.26,14.84,0
2025-03-08,ST10,SKU01152,12,823.25,68.6,0
2025-03-09,ST01,SKU01153,15,267.35,17.82,0
2025-03-09,ST01,SKU01154,20,898.08,44.9,1
2025-03-09,ST02,SKU01155,25,399.18,15.97,0
2025-03-09,ST02,SKU01156,8,567.86,70.98,0
2025-03-09,ST03,SKU01157,30,238.23,7.94,0
2025-03-09,ST03,SKU01158,12,208.61,17.38,0
2025-03-09,ST04,SKU01159,15,172.85,11.52,0
2025-03-09,ST04,SKU01160,20,2201.13,110.06,0
2025-03-09,ST05,SKU01161,25,878.1,35.12,0
2025-03-09,ST05,SKU01162,8,140.49,17.56,0
2025-03-09,ST06,SKU01163,30,445.26,14.84,1
2025-03-09,ST06,SKU01164,12,823.25,68.6,0
2025-03-09,ST07,SKU01165,15,267.35,17.82,0
2025-03-09,ST07,SKU01166,20,898.08,44.9,0
2025-03-09,ST08,SKU01167,25,399.18,15.97,0
2025-03-09,ST08,SKU01168,8,567.86,70.98,0
2025-03-09,ST09,SKU01169,30,238.23,7.94,0
2025-03-09,ST09,SKU01170,12,208.61,17.38,0
2025-03-09,ST10,SKU01171,15,172.85,11.52,0
2025-03-09,ST10,SKU01172,20,2201.13,110.06,0
2025-03-10,ST01,SKU01173,25,878.1,35.12,0
2025-03-10,ST01,SKU01174,8,140.49,17.56,1
2025-03-10,ST02,SKU01175,30,445.26,14.84,0
2025-03-10,ST02,SKU01176,12,823.25,68.6,0
2025-03-10,ST03,SKU01177,15,267.35,17.82,0
2025-03-10,ST03,SKU01178,20,898.08,44.9,0
2025-03-10,ST04,SKU01179,25,399.18,15.97,0
2025-03-10,ST04,SKU01180,8,567.86,70.98,0
2025-03-10,ST05,SKU01181,30,238.23,7.94,0
2025-03-10,ST05,SKU01182,12,208.61,17.38,0
2025-03-10,ST06,SKU01183,15,172.85,11.52,1
2025-03-10,ST06,SKU01184,20,2201.13,110.06,0
2025-03-10,ST07,SKU01185,25,878.1,35.12,0
2025-03-10,ST07,SKU01186,8,140.49,17.56,0
2025-03-10,ST08,SKU01187,30,445.26,14.84,0
2025-03-10,ST08,SKU01188,12,823.25,68.6,0
2025-03-10,ST09,SKU01189,15,267.35,17.82,0
2025-03-10,ST09,SKU01190,20,898.08,44.9,0
2025-03-10,ST10,SKU01191,25,399.18,15.97,0
2025-03-10,ST10,SKU01192,8,567.86,70.98,0
2025-03-11,ST01,SKU01193,30,238.23,7.94,0
2025-03-11,ST01,SKU01194,12,208.61,17.38,1
2025-03-11,ST02,SKU01195,15,172.85,11.52,0
2025-03-11,ST02,SKU01196,20,2201.13,110.06,0
2025-03-11,ST03,SKU01197,25,878.1,35.12,0
2025-03-11,ST03,SKU01198,8,140.49,17.56,0
2025-03-11,ST04,SKU01199,30,445.26,14.84,0
2025-03-11,ST04,SKU01200,12,823.25,68.6,0
2025-03-11,ST05,SKU01201,15,267.35,17.82,0
2025-03-11,ST05,SKU01202,20,898.08,44.9,0
2025-03-11,ST06,SKU01203,25,399.18,15.97,1
2025-03-11,ST06,SKU01204,8,567.86,70.98,0
2025-03-11,ST07,SKU01205,30,238.23,7.94,0
2025-03-11,ST07,SKU01206,12,208.61,17.38,0
2025-03-11,ST08,SKU01207,15,172.85,11.52,0
2025-03-11,ST08,SKU01208,20,2201.13,110.06,0
2025-03-11,ST09,SKU01209,25,878.1,35.12,0
2025-03-11,ST09,SKU01210,8,140.49,17.56,0
2025-03-11,ST10,SKU01211,30,445.26,14.84,0
2025-03-11,ST10,SKU01212,12,823.25,68.6,0
2025-03-12,ST01,SKU01213,15,267.35,17.82,0
2025-03-12,ST01,SKU01214,20,898.08,44.9,1
2025-03-12,ST02,SKU01215,25,399.18,15.97,0
2025-03-12,ST02,SKU01216,8,567.86,70.98,0
2025-03-12,ST03,SKU01217,30,238.23,7.94,0
2025-03-12,ST03,SKU01218,12,208.61,17.38,0
2025-03-12,ST04,SKU01219,15,172.85,11.52,0
2025-03-12,ST04,SKU01220,20,2201.13,110.06,0
2025-03-12,ST05,SKU01221,25,878.1,35.12,0
2025-03-12,ST05,SKU01222,8,140.49,17.56,0
2025-03-12,ST06,SKU01223,30,445.26,14.84,1
2025-03-12,ST06,SKU01224,12,823.25,68.6,0
2025-03-12,ST07,SKU01225,15,267.35,17.82,0
2025-03-12,ST07,SKU01226,20,898.08,44.9,0
2025-03-12,ST08,SKU01227,25,399.18,15.97,0
2025-03-12,ST08,SKU01228,8,567.86,70.98,0
2025-03-12,ST09,SKU01229,30,238.23,7.94,0
2025-03-12,ST09,SKU01230,12,208.61,17.38,0
2025-03-12,ST10,SKU01231,15,172.85,11.52,0
2025-03-12,ST10,SKU01232,20,2201.13,110.06,0
2025-03-13,ST01,SKU01233,25,878.1,35.12,0
2025-03-13,ST01,SKU01234,8,140.49,17.56,1
2025-03-13,ST02,SKU01235,30,445.26,14.84,0
2025-03-13,ST02,SKU01236,12,823.25,68.6,0
2025-03-13,ST03,SKU01237,15,267.35,17.82,0
2025-03-13,ST03,SKU01238,20,898.08,44.9,0
2025-03-13,ST04,SKU01239,25,399.18,15.97,0
2025-03-13,ST04,SKU01240,8,567.86,70.98,0
2025-03-13,ST05,SKU01241,30,238.23,7.94,0
2025-03-13,ST05,SKU01242,12,208.61,17.38,0
2025-03-13,ST06,SKU01243,15,172.85,11.52,1
2025-03-13,ST06,SKU01244,20,2201.13,110.06,0
2025-03-13,ST07,SKU01245,25,878.1,35.12,0
2025-03-13,ST07,SKU01246,8,140.49,17.56,0
2025-03-13,ST08,SKU01247,30,445.26,14.84,0
2025-03-13,ST08,SKU01248,12,823.25,68.6,0
2025-03-13,ST09,SKU01249,15,267.35,17.82,0
2025-03-13,ST09,SKU01250,20,898.08,44.9,0
2025-03-13,ST10,SKU01251,25,399.18,15.97,0
2025-03-13,ST10,SKU01252,8,567.86,70.98,0
2025-03-14,ST01,SKU01253,30,238.23,7.94,0
2025-03-14,ST01,SKU01254,12,208.61,17.38,1
2025-03-14,ST02,SKU01255,15,172.85,11.52,0
2025-03-14,ST02,SKU01256,20,2201.13,110.06,0
2025-03-14,ST03,SKU01257,25,878.1,35.12,0
2025-03-14,ST03,SKU01258,8,140.49,17.56,0
2025-03-14,ST04,SKU01259,30,445.26,14.84,0
2025-03-14,ST04,SKU01260,12,823.25,68.6,0
2025-03-14,ST05,SKU01261,15,267.35,17.82,0
2025-03-14,ST05,SKU01262,20,898.08,44.9,0
2025-03-14,ST06,SKU01263,25,399.18,15.97,1
2025-03-14,ST06,SKU01264,8,567.86,70.98,0
2025-03-14,ST07,SKU01265,30,238.23,7.94,0
2025-03-14,ST07,SKU01266,12,208.61,17.38,0
2025-03-14,ST08,SKU01267,15,172.85,11.52,0
2025-03-14,ST08,SKU01268,20,2201.13,110.06,0
2025-03-14,ST09,SKU01269,25,878.1,35.12,0
2025-03-14,ST09,SKU01270,8,140.49,17.56,0
2025-03-14,ST10,SKU01271,30,445.26,14.84,0
2025-03-14,ST10,SKU01272,12,823.25,68.6,0
2025-03-15,ST01,SKU01273,15,267.35,17.82,0
2025-03-15,ST01,SKU01274,20,898.08,44.9,1
2025-03-15,ST02,SKU01275,25,399.18,15.97,0
2025-03-15,ST02,SKU01276,8,567.86,70.98,0
2025-03-15,ST03,SKU01277,30,238.23,7.94,0
2025-03-15,ST03,SKU01278,12,208.61,17.38,0
2025-03-15,ST04,SKU01279,15,172.85,11.52,0
2025-03-15,ST04,SKU01280,20,2201.13,110.06,0
2025-03-15,ST05,SKU01281,25,878.1,35.12,0
2025-03-15,ST05,SKU01282,8,140.49,17.56,0
2025-03-15,ST06,SKU01283,30,445.26,14.84,1
2025-03-15,ST06,SKU01284,12,823.25,68.6,0
2025-03-15,ST07,SKU01285,15,267.35,17.82,0
2025-03-15,ST07,SKU01286,20,898.08,44.9,0
2025-03-15,ST08,SKU01287,25,399.18,15.97,0
2025-03-15,ST08,SKU01288,8,567.86,70.98,0
2025-03-15,ST09,SKU01289,30,238.23,7.94,0
2025-03-15,ST09,SKU01290,12,208.61,17.38,0
2025-03-15,ST10,SKU01291,15,172.85,11.52,0
2025-03-15,ST10,SKU01292,20,2201.13,110.06,0
2025-03-16,ST01,SKU01293,25,878.1,35.12,0
2025-03-16,ST01,SKU01294,8,140.49,17.56,1
2025-03-16,ST02,SKU01295,30,445.26,14.84,0
2025-03-16,ST02,SKU01296,12,823.25,68.6,0
2025-03-16,ST03,SKU01297,15,267.35,17.82,0
2025-03-16,ST03,SKU01298,20,898.08,44.9,0
2025-03-16,ST04,SKU01299,25,399.18,15.97,0
2025-03-16,ST04,SKU01300,8,567.86,70.98,0
2025-03-16,ST05,SKU01301,30,238.23,7.94,0
2025-03-16,ST05,SKU01302,12,208.61,17.38,0
2025-03-16,ST06,SKU01303,15,172.85,11.52,1
2025-03-16,ST06,SKU01304,20,2201.13,110.06,0
2025-03-16,ST07,SKU01305,25,878.1,35.12,0
2025-03-16,ST07,SKU01306,8,140.49,17.56,0
2025-03-16,ST08,SKU01307,30,445.26,14.84,0
2025-03-16,ST08,SKU01308,12,823.25,68.6,0
2025-03-16,ST09,SKU01309,15,267.35,17.82,0
2025-03-16,ST09,SKU01310,20,898.08,44.9,0
2025-03-16,ST10,SKU01311,25,399.18,15.97,0
2025-03-16,ST10,SKU01312,8,567.86,70.98,0
2025-03-17,ST01,SKU01313,30,238.23,7.94,0
2025-03-17,ST01,SKU01314,12,208.61,17.38,1
2025-03-17,ST02,SKU01315,15,172.85,11.52,0
2025-03-17,ST02,SKU01316,20,2201.13,110.06,0
2025-03-17,ST03,SKU01317,25,878.1,35.12,0
2025-03-17,ST03,SKU01318,8,140.49,17.56,0
2025-03-17,ST04,SKU01319,30,445.26,14.84,0
2025-03-17,ST04,SKU01320,12,823.25,68.6,0
2025-03-17,ST05,SKU01321,15,267.35,17.82,0
2025-03-17,ST05,SKU01322,20,898.08,44.9,0
2025-03-17,ST06,SKU01323,25,399.18,15.97,1
2025-03-17,ST06,SKU01324,8,567.86,70.98,0
2025-03-17,ST07,SKU01325,30,238.23,7.94,0
2025-03-17,ST07,SKU01326,12,208.61,17.38,0
2025-03-17,ST08,SKU01327,15,172.85,11.52,0
2025-03-17,ST08,SKU01328,20,2201.13,110.06,0
2025-03-17,ST09,SKU01329,25,878.1,35.12,0
2025-03-17,ST09,SKU01330,8,140.49,17.56,0
2025-03-17,ST10,SKU01331,30,445.26,14.84,0
2025-03-17,ST10,SKU01332,12,823.25,68.6,0
2025-03-18,ST01,SKU01333,15,267.35,17.82,0
2025-03-18,ST01,SKU01334,20,898.08,44.9,1
2025-03-18,ST02,SKU01335,25,399.18,15.97,0
2025-03-18,ST02,SKU01336,8,567.86,70.98,0
2025-03-18,ST03,SKU01337,30,238.23,7.94,0
2025-03-18,ST03,SKU01338,12,208.61,17.38,0
2025-03-18,ST04,SKU01339,15,172.85,11.52,0
2025-03-18,ST04,SKU01340,20,2201.13,110.06,0
2025-03-18,ST05,SKU01341,25,878.1,35.12,0
2025-03-18,ST05,SKU01342,8,140.49,17.56,0
2025-03-18,ST06,SKU01343,30,445.26,14.84,1
2025-03-18,ST06,SKU01344,12,823.25,68.6,0
2025-03-18,ST07,SKU01345,15,267.35,17.82,0
2025-03-18,ST07,SKU01346,20,898.08,44.9,0
2025-03-18,ST08,SKU01347,25,399.18,15.97,0
2025-03-18,ST08,SKU01348,8,567.86,70.98,0
2025-03-18,ST09,SKU01349,30,238.23,7.94,0
2025-03-18,ST09,SKU01350,12,208.61,17.38,0
2025-03-18,ST10,SKU01351,15,172.85,11.52,0
2025-03-18,ST10,SKU01352,20,2201.13,110.06,0
2025-03-19,ST01,SKU01353,25,878.1,35.12,0
2025-03-19,ST01,SKU01354,8,140.49,17.56,1
2025-03-19,ST02,SKU01355,30,445.26,14.84,0
2025-03-19,ST02,SKU01356,12,823.25,68.6,0
2025-03-19,ST03,SKU01357,15,267.35,17.82,0
2025-03-19,ST03,SKU01358,20,898.08,44.9,0
2025-03-19,ST04,SKU01359,25,399.18,15.97,0
2025-03-19,ST04,SKU01360,8,567.86,70.98,0
2025-03-19,ST05,SKU01361,30,238.23,7.94,0
2025-03-19,ST05,SKU01362,12,208.61,17.38,0
2025-03-19,ST06,SKU01363,15,172.85,11.52,1
2025-03-19,ST06,SKU01364,20,2201.13,110.06,0
2025-03-19,ST07,SKU01365,25,878.1,35.12,0
2025-03-19,ST07,SKU01366,8,140.49,17.56,0
2025-03-19,ST08,SKU01367,30,445.26,14.84,0
2025-03-19,ST08,SKU01368,12,823.25,68.6,0
2025-03-19,ST09,SKU01369,15,267.35,17.82,0
2025-03-19,ST09,SKU01370,20,898.08,44.9,0
2025-03-19,ST10,SKU01371,25,399.18,15.97,0
2025-03-19,ST10,SKU01372,8,567.86,70.98,0
2025-03-20,ST01,SKU01373,30,238.23,7.94,0
2025-03-20,ST01,SKU01374,12,208.61,17.38,1
2025-03-20,ST02,SKU01375,15,172.85,11.52,0
2025-03-20,ST02,SKU01376,20,2201.13,110.06,0
2025-03-20,ST03,SKU01377,25,878.1,35.12,0
2025-03-20,ST03,SKU01378,8,140.49,17.56,0
2025-03-20,ST04,SKU01379,30,445.26,14.84,0
2025-03-20,ST04,SKU01380,12,823.25,68.6,0
2025-03-20,ST05,SKU01381,15,267.35,17.82,0
2025-03-20,ST05,SKU01382,20,898.08,44.9,0
2025-03-20,ST06,SKU01383,25,399.18,15.97,1
2025-03-20,ST06,SKU01384,8,567.86,70.98,0
2025-03-20,ST07,SKU01385,30,238.23,7.94,0
2025-03-20,ST07,SKU01386,12,208.61,17.38,0
2025-03-20,ST08,SKU01387,15,172.85,11.52,0
2025-03-20,ST08,SKU01388,20,2201.13,110.06,0
2025-03-20,ST09,SKU01389,25,878.1,35.12,0
2025-03-20,ST09,SKU01390,8,140.49,17.56,0
2025-03-20,ST10,SKU01391,30,445.26,14.84,0
2025-03-20,ST10,SKU01392,12,823.25,68.6,0
2025-03-21,ST01,SKU01393,15,267.35,17.82,0
2025-03-21,ST01,SKU01394,20,898.08,44.9,1
2025-03-21,ST02,SKU01395,25,399.18,15.97,0
2025-03-21,ST02,SKU01396,8,567.86,70.98,0
2025-03-21,ST03,SKU01397,30,238.23,7.94,0
2025-03-21,ST03,SKU01398,12,208.61,17.38,0
2025-03-21,ST04,SKU01399,15,172.85,11.52,0
2025-03-21,ST04,SKU01400,20,2201.13,110.06,0
2025-03-21,ST05,SKU01401,25,878.1,35.12,0
2025-03-21,ST05,SKU01402,8,140.49,17.56,0
2025-03-21,ST06,SKU01403,30,445.26,14.84,1
2025-03-21,ST06,SKU01404,12,823.25,68.6,0
2025-03-21,ST07,SKU01405,15,267.35,17.82,0
2025-03-21,ST07,SKU01406,20,898.08,44.9,0
2025-03-21,ST08,SKU01407,25,399.18,15.97,0
2025-03-21,ST08,SKU01408,8,567.86,70.98,0
2025-03-21,ST09,SKU01409,30,238.23,7.94,0
2025-03-21,ST09,SKU01410,12,208.61,17.38,0
2025-03-21,ST10,SKU01411,15,172.85,11.52,0
2025-03-21,ST10,SKU01412,20,2201.13,110.06,0
2025-03-22,ST01,SKU01413,25,878.1,35.12,0
2025-03-22,ST01,SKU01414,8,140.49,17.56,1
2025-03-22,ST02,SKU01415,30,445.26,14.84,0
2025-03-22,ST02,SKU01416,12,823.25,68.6,0
2025-03-22,ST03,SKU01417,15,267.35,17.82,0
2025-03-22,ST03,SKU01418,20,898.08,44.9,0
2025-03-22,ST04,SKU01419,25,399.18,15.97,0
2025-03-22,ST04,SKU01420,8,567.86,70.98,0
2025-03-22,ST05,SKU01421,30,238.23,7.94,0
2025-03-22,ST05,SKU01422,12,208.61,17.38,0
2025-03-22,ST06,SKU01423,15,172.85,11.52,1
2025-03-22,ST06,SKU01424,20,2201.13,110.06,0
2025-03-22,ST07,SKU01425,25,878.1,35.12,0
2025-03-22,ST07,SKU01426,8,140.49,17.56,0
